participant_id,ts_iso,phase,condition,answers_json,meta_json
5a5596e7-4c24-4834-8046-cefa7d60c88c,2025-12-03T04:49:17.393025,mid,control,"{""condition"": ""control"", ""consent"": ""agree"", ""stance"": ""A good thing"", ""pre_stance_text"": ""skip"", ""pre_dei_stance"": ""Somewhat support focusing on DEI at work"", ""info_support"": ""Very informed"", ""strength_support"": ""Very strong"", ""info_oppose"": ""Uninformed"", ""strength_oppose"": ""Neither strong nor weak"", ""complexity"": ""Complicated"", ""warm_in"": 9, ""traits_in"": [""Intelligent"", ""Open-minded"", ""Honest""], ""warm_out"": 1, ""traits_out"": [""Closed-minded"", ""Selfish""], ""ctrl_feel_pre"": 7, ""ctrl_comments"": [{""id"": ""c1"", ""text"": ""DEI initiatives help create fair opportunities for underrepresented groups at work."", ""rating"": 4}, {""id"": ""c2"", ""text"": ""DEI programs sometimes prioritize optics over actual competence and results."", ""rating"": 4}, {""id"": ""c3"", ""text"": ""Mentorship and outreach are more effective than quotas for long-term inclusion."", ""rating"": 4}, {""id"": ""c4"", ""text"": ""Diverse teams can bring better ideas but also require stronger conflict resolution."", ""rating"": 4}, {""id"": ""c5"", ""text"": ""Mandatory trainings don’t change attitudes; voluntary communities of practice are better."", ""rating"": 4}, {""id"": ""c6"", ""text"": ""DEI creates a more welcoming culture that retains talented employees."", ""rating"": 5}, {""id"": ""c7"", ""text"": ""DEI efforts reduce hidden biases and help ensure hiring processes are fair."", ""rating"": 5}, {""id"": ""c8"", ""text"": ""Organizations with strong DEI values tend to have higher employee satisfaction."", ""rating"": 4}, {""id"": ""c9"", ""text"": ""DEI training helps people understand perspectives they may never encounter otherwise."", ""rating"": 4}, {""id"": ""c10"", ""text"": ""Supporting DEI shows a company’s commitment to treating people with dignity and respect."", ""rating"": 4}, {""id"": ""c11"", ""text"": ""DEI helps break down structural barriers that have historically limited equal access."", ""rating"": 5}, {""id"": ""c12"", ""text"": ""DEI programs can create resentment by implying some groups need extra help to succeed."", ""rating"": 2}, {""id"": ""c13"", ""text"": ""Focusing heavily on identity can distract from merit-based evaluation and skills."", ""rating"": 3}, {""id"": ""c14"", ""text"": ""DEI initiatives sometimes pressure employees to conform ideologically."", ""rating"": 2}, {""id"": ""c15"", ""text"": ""Some DEI roles and programs expand bureaucracy without improving performance."", ""rating"": 4}, {""id"": ""c16"", ""text"": ""DEI hiring targets may unintentionally sideline qualified candidates."", ""rating"": 2}, {""id"": ""c17"", ""text"": ""DEI matters, but most people interpret it differently depending on their experiences."", ""rating"": 3}, {""id"": ""c18"", ""text"": ""I support fairness for everyone, but I’m unsure whether current DEI programs achieve that goal."", ""rating"": 2}, {""id"": ""c19"", ""text"": ""The biggest issue isn’t DEI itself, but how inconsistently organizations choose to implement it."", ""rating"": 4}], ""ctrl_feel_post"": 9}","{""event"": ""control_mid_save"", ""app_version"": ""0.3.0"", ""userAgent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:145.0) Gecko/20100101 Firefox/145.0""}"
5a5596e7-4c24-4834-8046-cefa7d60c88c,2025-12-03T04:49:32.510570,control_changed_mind,control,"{""control_comments_changed_mind"": ""Somewhat agree""}","{""from"": ""control-comments-changed-mind""}"
5a5596e7-4c24-4834-8046-cefa7d60c88c,2025-12-03T04:50:32.665020,pre,control,"{""condition"": ""control"", ""consent"": ""agree"", ""stance"": ""A good thing"", ""pre_stance_text"": ""skip"", ""pre_dei_stance"": ""Somewhat support focusing on DEI at work"", ""info_support"": ""Very informed"", ""strength_support"": ""Very strong"", ""info_oppose"": ""Uninformed"", ""strength_oppose"": ""Neither strong nor weak"", ""complexity"": ""Complicated"", ""warm_in"": 9, ""traits_in"": [""Intelligent"", ""Open-minded"", ""Honest""], ""warm_out"": 1, ""traits_out"": [""Closed-minded"", ""Selfish""], ""ctrl_feel_pre"": 7, ""ctrl_comments"": [{""id"": ""c1"", ""text"": ""DEI initiatives help create fair opportunities for underrepresented groups at work."", ""rating"": 4}, {""id"": ""c2"", ""text"": ""DEI programs sometimes prioritize optics over actual competence and results."", ""rating"": 4}, {""id"": ""c3"", ""text"": ""Mentorship and outreach are more effective than quotas for long-term inclusion."", ""rating"": 4}, {""id"": ""c4"", ""text"": ""Diverse teams can bring better ideas but also require stronger conflict resolution."", ""rating"": 4}, {""id"": ""c5"", ""text"": ""Mandatory trainings don’t change attitudes; voluntary communities of practice are better."", ""rating"": 4}, {""id"": ""c6"", ""text"": ""DEI creates a more welcoming culture that retains talented employees."", ""rating"": 5}, {""id"": ""c7"", ""text"": ""DEI efforts reduce hidden biases and help ensure hiring processes are fair."", ""rating"": 5}, {""id"": ""c8"", ""text"": ""Organizations with strong DEI values tend to have higher employee satisfaction."", ""rating"": 4}, {""id"": ""c9"", ""text"": ""DEI training helps people understand perspectives they may never encounter otherwise."", ""rating"": 4}, {""id"": ""c10"", ""text"": ""Supporting DEI shows a company’s commitment to treating people with dignity and respect."", ""rating"": 4}, {""id"": ""c11"", ""text"": ""DEI helps break down structural barriers that have historically limited equal access."", ""rating"": 5}, {""id"": ""c12"", ""text"": ""DEI programs can create resentment by implying some groups need extra help to succeed."", ""rating"": 2}, {""id"": ""c13"", ""text"": ""Focusing heavily on identity can distract from merit-based evaluation and skills."", ""rating"": 3}, {""id"": ""c14"", ""text"": ""DEI initiatives sometimes pressure employees to conform ideologically."", ""rating"": 2}, {""id"": ""c15"", ""text"": ""Some DEI roles and programs expand bureaucracy without improving performance."", ""rating"": 4}, {""id"": ""c16"", ""text"": ""DEI hiring targets may unintentionally sideline qualified candidates."", ""rating"": 2}, {""id"": ""c17"", ""text"": ""DEI matters, but most people interpret it differently depending on their experiences."", ""rating"": 3}, {""id"": ""c18"", ""text"": ""I support fairness for everyone, but I’m unsure whether current DEI programs achieve that goal."", ""rating"": 2}, {""id"": ""c19"", ""text"": ""The biggest issue isn’t DEI itself, but how inconsistently organizations choose to implement it."", ""rating"": 4}], ""ctrl_feel_post"": 9, ""control_comments_changed_mind"": ""Somewhat agree"", ""post_open_opp_view"": ""Somewhat agree"", ""post_open_reasonable"": ""Somewhat disagree"", ""post_open_conversation"": ""Somewhat agree"", ""post_dei_stance"": ""Strongly support DEI"", ""post_race"": [""Black or African American""], ""post_race_other"": """", ""demo_education"": ""Some college / Associate’s"", ""demo_employment"": ""Student"", ""demo_household_income"": ""$80,000–$99,999"", ""demo_zipcode"": ""19901"", ""demo_device"": ""Laptop"", ""demo_browser"": ""Firefox""}","{""event"": ""manual_save_done"", ""app_version"": ""0.2.0"", ""survey_version"": ""pre-post-v1"", ""userAgent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:145.0) Gecko/20100101 Firefox/145.0""}"
2f16bae8-1b80-4c72-b935-1df395a6682b,2025-12-03T05:04:20.757661,pre,perspective,"{""condition"": ""perspective"", ""participant_id"": ""2f16bae8-1b80-4c72-b935-1df395a6682b"", ""consent"": ""agree"", ""stance"": ""A good thing"", ""pre_stance_text"": ""skip"", ""pre_dei_stance"": ""Neither support nor oppose focusing on DEI at work"", ""info_support"": ""Informed"", ""strength_support"": ""Very strong"", ""info_oppose"": ""Uninformed"", ""strength_oppose"": ""Very weak"", ""complexity"": ""Complicated"", ""warm_in"": 10, ""traits_in"": [""Honest"", ""Intelligent"", ""Open-minded""], ""warm_out"": 2, ""traits_out"": [""Closed-minded""], ""chat_transcript"": [{""role"": ""assistant"", ""content"": ""To start, how would you describe your view on DEI efforts—and how do you think people who disagree might see it?""}, {""role"": ""user"", ""content"": ""merit based hiring may be betetr""}, {""role"": ""assistant"", ""content"": ""What do you consider the key elements of merit in hiring, and how might definitions of merit vary among different people?""}, {""role"": ""user"", ""content"": ""like their previous qualifications and stuff""}, {""role"": ""assistant"", ""content"": ""How might relying solely on qualifications overlook other qualities that contribute to a candidate’s success or fit within a team?""}, {""role"": ""user"", ""content"": ""idk bro""}, {""role"": ""assistant"", ""content"": ""What experiences or examples could help you explore how diverse backgrounds might bring strengths not captured by traditional qualifications?""}], ""chat_condition"": ""perspective"", ""chat_changed_mind"": ""Somewhat agree"", ""post_open_opp_view"": ""Somewhat agree"", ""post_open_reasonable"": ""Neither agree nor disagree"", ""post_open_conversation"": ""Somewhat agree"", ""post_dei_stance"": ""Somewhat support DEI"", ""post_race"": [""Black or African American""], ""post_race_other"": """", ""demo_education"": ""Some college / Associate’s"", ""demo_employment"": ""Student"", ""demo_household_income"": ""$60,000–$79,999"", ""demo_device"": ""Laptop"", ""demo_browser"": ""Firefox""}","{""event"": ""manual_save_done"", ""app_version"": ""0.2.0"", ""survey_version"": ""pre-post-v1"", ""userAgent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:145.0) Gecko/20100101 Firefox/145.0""}"
b4f5d4d6-0868-4b32-8d31-839328227725,2025-12-03T05:16:38.322193,chat,socratic,"{""chat_transcript"": [{""id"": 1, ""role"": ""assistant"", ""content"": ""Earlier in the survey, you said DEI at work is \""A good thing\"". you explained your view as: \""skip\n\"". you rated people who share your views at 9 on the feeling scale. you rated people who *disagree* with you at 2 on the feeling scale. I’d like to explore that with you using short, reflective questions.""}, {""id"": 1764738856550, ""role"": ""user"", ""content"": ""okay""}, {""id"": 1764738857282, ""role"": ""assistant"", ""content"": ""What experiences or examples have most shaped your positive view of DEI in the workplace?""}]}","{""mode"": ""socratic""}"
b4f5d4d6-0868-4b32-8d31-839328227725,2025-12-03T05:16:40.547011,chat,socratic,"{""chat_transcript"": [{""id"": 1, ""role"": ""assistant"", ""content"": ""Earlier in the survey, you said DEI at work is \""A good thing\"". you explained your view as: \""skip\n\"". you rated people who share your views at 9 on the feeling scale. you rated people who *disagree* with you at 2 on the feeling scale. I’d like to explore that with you using short, reflective questions.""}, {""id"": 1764738856550, ""role"": ""user"", ""content"": ""okay""}, {""id"": 1764738857282, ""role"": ""assistant"", ""content"": ""What experiences or examples have most shaped your positive view of DEI in the workplace?""}]}","{""mode"": ""socratic""}"
b4f5d4d6-0868-4b32-8d31-839328227725,2025-12-03T05:16:41.395722,chat,socratic,"{""chat_transcript"": [{""id"": 1, ""role"": ""assistant"", ""content"": ""Earlier in the survey, you said DEI at work is \""A good thing\"". you explained your view as: \""skip\n\"". you rated people who share your views at 9 on the feeling scale. you rated people who *disagree* with you at 2 on the feeling scale. I’d like to explore that with you using short, reflective questions.""}, {""id"": 1764738856550, ""role"": ""user"", ""content"": ""okay""}, {""id"": 1764738857282, ""role"": ""assistant"", ""content"": ""What experiences or examples have most shaped your positive view of DEI in the workplace?""}]}","{""mode"": ""socratic""}"
b4f5d4d6-0868-4b32-8d31-839328227725,2025-12-03T05:16:42.512732,chat,socratic,"{""chat_transcript"": [{""id"": 1, ""role"": ""assistant"", ""content"": ""Earlier in the survey, you said DEI at work is \""A good thing\"". you explained your view as: \""skip\n\"". you rated people who share your views at 9 on the feeling scale. you rated people who *disagree* with you at 2 on the feeling scale. I’d like to explore that with you using short, reflective questions.""}, {""id"": 1764738856550, ""role"": ""user"", ""content"": ""okay""}, {""id"": 1764738857282, ""role"": ""assistant"", ""content"": ""What experiences or examples have most shaped your positive view of DEI in the workplace?""}]}","{""mode"": ""socratic""}"
b4f5d4d6-0868-4b32-8d31-839328227725,2025-12-03T05:16:43.497031,chat,socratic,"{""chat_transcript"": [{""id"": 1, ""role"": ""assistant"", ""content"": ""Earlier in the survey, you said DEI at work is \""A good thing\"". you explained your view as: \""skip\n\"". you rated people who share your views at 9 on the feeling scale. you rated people who *disagree* with you at 2 on the feeling scale. I’d like to explore that with you using short, reflective questions.""}, {""id"": 1764738856550, ""role"": ""user"", ""content"": ""okay""}, {""id"": 1764738857282, ""role"": ""assistant"", ""content"": ""What experiences or examples have most shaped your positive view of DEI in the workplace?""}]}","{""mode"": ""socratic""}"
b4f5d4d6-0868-4b32-8d31-839328227725,2025-12-03T05:16:43.780034,chat,socratic,"{""chat_transcript"": [{""id"": 1, ""role"": ""assistant"", ""content"": ""Earlier in the survey, you said DEI at work is \""A good thing\"". you explained your view as: \""skip\n\"". you rated people who share your views at 9 on the feeling scale. you rated people who *disagree* with you at 2 on the feeling scale. I’d like to explore that with you using short, reflective questions.""}, {""id"": 1764738856550, ""role"": ""user"", ""content"": ""okay""}, {""id"": 1764738857282, ""role"": ""assistant"", ""content"": ""What experiences or examples have most shaped your positive view of DEI in the workplace?""}]}","{""mode"": ""socratic""}"
b4f5d4d6-0868-4b32-8d31-839328227725,2025-12-03T05:16:43.996214,chat,socratic,"{""chat_transcript"": [{""id"": 1, ""role"": ""assistant"", ""content"": ""Earlier in the survey, you said DEI at work is \""A good thing\"". you explained your view as: \""skip\n\"". you rated people who share your views at 9 on the feeling scale. you rated people who *disagree* with you at 2 on the feeling scale. I’d like to explore that with you using short, reflective questions.""}, {""id"": 1764738856550, ""role"": ""user"", ""content"": ""okay""}, {""id"": 1764738857282, ""role"": ""assistant"", ""content"": ""What experiences or examples have most shaped your positive view of DEI in the workplace?""}]}","{""mode"": ""socratic""}"
b4f5d4d6-0868-4b32-8d31-839328227725,2025-12-03T05:16:44.196623,chat,socratic,"{""chat_transcript"": [{""id"": 1, ""role"": ""assistant"", ""content"": ""Earlier in the survey, you said DEI at work is \""A good thing\"". you explained your view as: \""skip\n\"". you rated people who share your views at 9 on the feeling scale. you rated people who *disagree* with you at 2 on the feeling scale. I’d like to explore that with you using short, reflective questions.""}, {""id"": 1764738856550, ""role"": ""user"", ""content"": ""okay""}, {""id"": 1764738857282, ""role"": ""assistant"", ""content"": ""What experiences or examples have most shaped your positive view of DEI in the workplace?""}]}","{""mode"": ""socratic""}"
b4f5d4d6-0868-4b32-8d31-839328227725,2025-12-03T05:16:44.446024,chat,socratic,"{""chat_transcript"": [{""id"": 1, ""role"": ""assistant"", ""content"": ""Earlier in the survey, you said DEI at work is \""A good thing\"". you explained your view as: \""skip\n\"". you rated people who share your views at 9 on the feeling scale. you rated people who *disagree* with you at 2 on the feeling scale. I’d like to explore that with you using short, reflective questions.""}, {""id"": 1764738856550, ""role"": ""user"", ""content"": ""okay""}, {""id"": 1764738857282, ""role"": ""assistant"", ""content"": ""What experiences or examples have most shaped your positive view of DEI in the workplace?""}]}","{""mode"": ""socratic""}"
b4f5d4d6-0868-4b32-8d31-839328227725,2025-12-03T05:16:45.479489,chat,socratic,"{""chat_transcript"": [{""id"": 1, ""role"": ""assistant"", ""content"": ""Earlier in the survey, you said DEI at work is \""A good thing\"". you explained your view as: \""skip\n\"". you rated people who share your views at 9 on the feeling scale. you rated people who *disagree* with you at 2 on the feeling scale. I’d like to explore that with you using short, reflective questions.""}, {""id"": 1764738856550, ""role"": ""user"", ""content"": ""okay""}, {""id"": 1764738857282, ""role"": ""assistant"", ""content"": ""What experiences or examples have most shaped your positive view of DEI in the workplace?""}]}","{""mode"": ""socratic""}"
b4f5d4d6-0868-4b32-8d31-839328227725,2025-12-03T05:16:45.746047,chat,socratic,"{""chat_transcript"": [{""id"": 1, ""role"": ""assistant"", ""content"": ""Earlier in the survey, you said DEI at work is \""A good thing\"". you explained your view as: \""skip\n\"". you rated people who share your views at 9 on the feeling scale. you rated people who *disagree* with you at 2 on the feeling scale. I’d like to explore that with you using short, reflective questions.""}, {""id"": 1764738856550, ""role"": ""user"", ""content"": ""okay""}, {""id"": 1764738857282, ""role"": ""assistant"", ""content"": ""What experiences or examples have most shaped your positive view of DEI in the workplace?""}]}","{""mode"": ""socratic""}"
b4f5d4d6-0868-4b32-8d31-839328227725,2025-12-03T05:16:48.079358,chat,socratic,"{""chat_transcript"": [{""id"": 1, ""role"": ""assistant"", ""content"": ""Earlier in the survey, you said DEI at work is \""A good thing\"". you explained your view as: \""skip\n\"". you rated people who share your views at 9 on the feeling scale. you rated people who *disagree* with you at 2 on the feeling scale. I’d like to explore that with you using short, reflective questions.""}, {""id"": 1764738856550, ""role"": ""user"", ""content"": ""okay""}, {""id"": 1764738857282, ""role"": ""assistant"", ""content"": ""What experiences or examples have most shaped your positive view of DEI in the workplace?""}]}","{""mode"": ""socratic""}"
b4f5d4d6-0868-4b32-8d31-839328227725,2025-12-03T05:16:48.396091,chat,socratic,"{""chat_transcript"": [{""id"": 1, ""role"": ""assistant"", ""content"": ""Earlier in the survey, you said DEI at work is \""A good thing\"". you explained your view as: \""skip\n\"". you rated people who share your views at 9 on the feeling scale. you rated people who *disagree* with you at 2 on the feeling scale. I’d like to explore that with you using short, reflective questions.""}, {""id"": 1764738856550, ""role"": ""user"", ""content"": ""okay""}, {""id"": 1764738857282, ""role"": ""assistant"", ""content"": ""What experiences or examples have most shaped your positive view of DEI in the workplace?""}]}","{""mode"": ""socratic""}"
b4f5d4d6-0868-4b32-8d31-839328227725,2025-12-03T05:16:48.563049,chat,socratic,"{""chat_transcript"": [{""id"": 1, ""role"": ""assistant"", ""content"": ""Earlier in the survey, you said DEI at work is \""A good thing\"". you explained your view as: \""skip\n\"". you rated people who share your views at 9 on the feeling scale. you rated people who *disagree* with you at 2 on the feeling scale. I’d like to explore that with you using short, reflective questions.""}, {""id"": 1764738856550, ""role"": ""user"", ""content"": ""okay""}, {""id"": 1764738857282, ""role"": ""assistant"", ""content"": ""What experiences or examples have most shaped your positive view of DEI in the workplace?""}]}","{""mode"": ""socratic""}"
b4f5d4d6-0868-4b32-8d31-839328227725,2025-12-03T05:16:48.732186,chat,socratic,"{""chat_transcript"": [{""id"": 1, ""role"": ""assistant"", ""content"": ""Earlier in the survey, you said DEI at work is \""A good thing\"". you explained your view as: \""skip\n\"". you rated people who share your views at 9 on the feeling scale. you rated people who *disagree* with you at 2 on the feeling scale. I’d like to explore that with you using short, reflective questions.""}, {""id"": 1764738856550, ""role"": ""user"", ""content"": ""okay""}, {""id"": 1764738857282, ""role"": ""assistant"", ""content"": ""What experiences or examples have most shaped your positive view of DEI in the workplace?""}]}","{""mode"": ""socratic""}"
b4f5d4d6-0868-4b32-8d31-839328227725,2025-12-03T05:16:48.895747,chat,socratic,"{""chat_transcript"": [{""id"": 1, ""role"": ""assistant"", ""content"": ""Earlier in the survey, you said DEI at work is \""A good thing\"". you explained your view as: \""skip\n\"". you rated people who share your views at 9 on the feeling scale. you rated people who *disagree* with you at 2 on the feeling scale. I’d like to explore that with you using short, reflective questions.""}, {""id"": 1764738856550, ""role"": ""user"", ""content"": ""okay""}, {""id"": 1764738857282, ""role"": ""assistant"", ""content"": ""What experiences or examples have most shaped your positive view of DEI in the workplace?""}]}","{""mode"": ""socratic""}"
